city,timestamp,temperature,season
New York,2010-04-06,14.042571203191548,spring
New York,2010-04-07,18.2491123105926,spring
New York,2010-04-08,12.379574366624567,spring
New York,2010-04-09,12.087164932810666,spring
New York,2010-04-10,12.5135126586787,spring
New York,2010-04-11,11.993388856756656,spring
New York,2010-04-12,14.821511129733732,spring
New York,2010-04-13,-0.10879678896481693,spring
New York,2010-04-14,9.76921265762807,spring
New York,2010-04-15,12.586898859315674,spring
New York,2010-04-16,10.302964140823615,spring
New York,2010-04-17,1.9824598901948995,spring
New York,2010-04-18,10.416483582943478,spring
New York,2010-04-19,6.238047023085589,spring
New York,2010-04-20,10.473384534543387,spring
New York,2010-04-21,7.965668346938902,spring
New York,2010-04-22,15.32142831845639,spring
New York,2010-04-23,5.4744069504048065,spring
New York,2010-04-24,6.676662293155319,spring
New York,2010-04-25,17.041048478794387,spring
New York,2010-04-26,10.092129314250824,spring
New York,2010-04-27,5.866081056659048,spring
New York,2010-04-28,18.697692316101598,spring
New York,2010-04-29,1.163093052272874,spring
New York,2010-04-30,6.65393111164924,spring
New York,2010-05-01,10.261650430770185,spring
New York,2010-05-02,10.851450959988165,spring
New York,2010-05-03,13.307337653379495,spring
New York,2010-05-04,7.974394775386536,spring
New York,2010-05-05,3.5114399611804963,spring
New York,2010-05-06,5.56154961057521,spring
New York,2010-05-07,15.367209793409867,spring
New York,2010-05-08,10.95807791225778,spring
New York,2010-05-09,3.671744876727786,spring
New York,2010-05-10,9.484553963842737,spring
New York,2010-05-11,12.234425800658883,spring
New York,2010-05-12,10.394084196713226,spring
New York,2010-05-13,7.0333913885306965,spring
New York,2010-05-14,8.255052434261398,spring
New York,2010-05-15,13.145143908021401,spring
New York,2010-05-16,12.909059020171682,spring
New York,2010-05-17,14.82094416080845,spring
New York,2010-05-18,2.5818827740901806,spring
New York,2010-05-19,9.251960579829563,spring
New York,2010-05-20,3.5107356459853944,spring
New York,2010-05-21,9.195072561286988,spring
New York,2010-05-22,7.383842925921062,spring
New York,2010-05-23,10.14960358736165,spring
New York,2010-05-24,8.180714911781346,spring
New York,2010-05-25,5.4210793617923825,spring
New York,2010-05-26,9.832737553891858,spring
New York,2010-05-27,8.369100448178257,spring
New York,2010-05-28,6.712740657032489,spring
New York,2010-05-29,18.62258427849332,spring
New York,2010-05-30,10.78098581302013,spring
New York,2010-05-31,9.703902574293767,spring
New York,2010-06-01,25.736650998704956,summer
New York,2010-06-02,18.876319703795247,summer
New York,2010-06-03,18.205264573259406,summer
New York,2010-06-04,25.46295775802729,summer
New York,2010-06-05,29.797817995394873,summer
New York,2010-06-06,27.692350709147778,summer
New York,2010-06-07,27.858978057653303,summer
New York,2010-06-08,34.08796698019637,summer
New York,2010-06-09,29.3685467544336,summer
New York,2010-06-10,23.431930208400104,summer
New York,2010-06-11,17.93713163055871,summer
New York,2010-06-12,18.527704607881795,summer
New York,2010-06-13,27.565420903382392,summer
New York,2010-06-14,19.59751025643847,summer
New York,2010-06-15,30.03867789183657,summer
New York,2010-06-16,25.3768556540394,summer
New York,2010-06-17,23.095903660706796,summer
New York,2010-06-18,22.238817950717788,summer
New York,2010-06-19,26.311265865650903,summer
New York,2010-06-20,28.47993220214152,summer
New York,2010-06-21,25.585672850341677,summer
New York,2010-06-22,18.523310243196434,summer
New York,2010-06-23,22.60488199725223,summer
New York,2010-06-24,28.39421500230459,summer
New York,2010-06-25,24.052235610412065,summer
New York,2010-06-26,20.393410155361153,summer
New York,2010-06-27,26.113734364114233,summer
New York,2010-06-28,25.945181400898893,summer
New York,2010-06-29,32.06321508296884,summer
New York,2010-06-30,24.54324464880069,summer
New York,2010-07-01,27.014679016269568,summer
New York,2010-07-02,25.134092908789956,summer
New York,2010-07-03,26.765586551475945,summer
New York,2010-07-04,26.530643996776796,summer
New York,2010-07-05,19.5118556324135,summer
New York,2010-07-06,27.055682502499337,summer
New York,2010-07-07,19.544536445513582,summer
New York,2010-07-08,27.60259184715111,summer
New York,2010-07-09,26.75621412817924,summer
New York,2010-07-10,17.871089936429264,summer
New York,2010-07-11,37.946362779742735,summer
New York,2010-07-12,15.229799634818612,summer
New York,2010-07-13,18.973991773872577,summer
New York,2010-07-14,31.301811612503506,summer
New York,2010-07-15,21.469797642832557,summer
New York,2010-07-16,23.693995990199117,summer
New York,2010-07-17,33.80765592962153,summer
New York,2010-07-18,30.52447117368311,summer
New York,2010-07-19,19.51177349512103,summer
New York,2010-07-20,29.383717006993475,summer
New York,2010-07-21,25.747015173543407,summer
New York,2010-07-22,20.797356397175502,summer
New York,2010-07-23,28.25448084001159,summer
New York,2010-07-24,28.53246873371372,summer
New York,2010-07-25,10.031338002856135,summer
New York,2010-07-26,24.107674655119304,summer
New York,2010-07-27,23.343188910130973,summer
New York,2010-07-28,21.44608121106844,summer
New York,2010-07-29,23.331736146271652,summer
New York,2010-07-30,14.50137290208028,summer
New York,2010-07-31,35.62097626119787,summer
New York,2010-08-01,25.402867280016785,summer
New York,2010-08-02,22.645584315864422,summer
New York,2010-08-03,30.147187531653056,summer
New York,2010-08-04,27.759976474604066,summer
New York,2010-08-05,20.298133502928664,summer
New York,2010-08-06,25.634841577544716,summer
New York,2010-08-07,20.723349942246184,summer
New York,2010-08-08,23.22293132316248,summer
New York,2010-08-09,17.247137530440376,summer
New York,2010-08-10,14.08250017888059,summer
New York,2010-08-11,26.47683465106212,summer
New York,2010-08-12,21.372614288693313,summer
New York,2010-08-13,19.477715500509962,summer
New York,2010-08-14,18.357041109516413,summer
New York,2010-08-15,24.588881593436323,summer
New York,2010-08-16,30.99593232220589,summer
New York,2010-08-17,24.97416083153391,summer
New York,2010-08-18,26.785760386378428,summer
New York,2010-08-19,22.81734078830153,summer
New York,2010-08-20,26.857237057010202,summer
New York,2010-08-21,22.28500498928141,summer
New York,2010-08-22,24.895021728837598,summer
New York,2010-08-23,31.191083475146247,summer
New York,2010-08-24,26.12820824550522,summer
New York,2010-08-25,23.135091767727644,summer
New York,2010-08-26,28.002834811956927,summer
New York,2010-08-27,23.182405574942756,summer
New York,2010-08-28,28.58367936336841,summer
New York,2010-08-29,16.024639893906432,summer
New York,2010-08-30,18.056074273059824,summer
New York,2010-08-31,21.13944755182177,summer
New York,2010-09-01,19.155108345338967,autumn
New York,2010-09-02,4.53820079450616,autumn
New York,2010-09-03,7.896460199094245,autumn
New York,2010-09-04,8.862967394468528,autumn
New York,2010-09-05,13.867410869127148,autumn
New York,2010-09-06,16.058462395361733,autumn
New York,2010-09-07,7.254263633645621,autumn
New York,2010-09-08,14.371017424745348,autumn
New York,2010-09-09,17.24589583080609,autumn
New York,2010-09-10,16.83748013105088,autumn
New York,2010-09-11,11.259629327151618,autumn
New York,2010-09-12,12.720135012401066,autumn
New York,2010-09-13,22.59020441087772,autumn
New York,2010-09-14,15.960483769931429,autumn
New York,2010-09-15,14.899904157535186,autumn
New York,2010-09-16,14.869174382200216,autumn
New York,2010-09-17,20.071319159542085,autumn
New York,2010-09-18,10.026587034008003,autumn
New York,2010-09-19,11.136230146232887,autumn
New York,2010-09-20,7.1850392578838616,autumn
New York,2010-09-21,11.63714793267852,autumn
New York,2010-09-22,23.971961383564754,autumn
New York,2010-09-23,13.934218938243836,autumn
New York,2010-09-24,17.343067797392965,autumn
New York,2010-09-25,11.475087716289405,autumn
New York,2010-09-26,17.000853218709803,autumn
New York,2010-09-27,18.87506090828362,autumn
New York,2010-09-28,5.799889809238936,autumn
New York,2010-09-29,13.153693782489052,autumn
New York,2010-09-30,15.013713004519579,autumn
New York,2010-10-01,16.658465646814896,autumn
New York,2010-10-02,4.897155616944005,autumn
New York,2010-10-03,19.15773585594993,autumn
New York,2010-10-04,19.5403375560238,autumn
New York,2010-10-05,21.980591127602473,autumn
New York,2010-10-06,13.552228071141636,autumn
New York,2010-10-07,15.947086508903496,autumn
New York,2010-10-08,14.994088476928093,autumn
New York,2010-10-09,10.602686700188539,autumn
New York,2010-10-10,17.25229034728773,autumn
New York,2010-10-11,10.810374714669353,autumn
New York,2010-10-12,7.099731842712203,autumn
New York,2010-10-13,14.219587146136178,autumn
New York,2010-10-14,17.545871898600588,autumn
New York,2010-10-15,23.573473180271577,autumn
New York,2010-10-16,13.529361740592336,autumn
New York,2010-10-17,19.277979956791157,autumn
New York,2010-10-18,15.855654827604173,autumn
New York,2010-10-19,8.645383061373792,autumn
New York,2010-10-20,16.066746683324553,autumn
New York,2010-10-21,11.411440898945184,autumn
New York,2010-10-22,11.538656124271615,autumn
New York,2010-10-23,13.00112690327333,autumn
New York,2010-10-24,12.018056976688456,autumn
New York,2010-10-25,15.078964810909731,autumn
New York,2010-10-26,11.59456388913168,autumn
New York,2010-10-27,15.56308061639332,autumn
New York,2010-10-28,10.137764370568924,autumn
New York,2010-10-29,9.06340899926609,autumn
New York,2010-10-30,21.22736761905478,autumn
New York,2010-10-31,14.14090832908257,autumn
New York,2010-11-01,14.458261908105927,autumn
New York,2010-11-02,12.19993871443645,autumn
New York,2010-11-03,15.826562675698357,autumn
New York,2010-11-04,12.352028076498057,autumn
New York,2010-11-05,24.19051967280466,autumn
New York,2010-11-06,12.691096845743068,autumn
New York,2010-11-07,15.977772997800804,autumn
New York,2010-11-08,13.628304663807548,autumn
New York,2010-11-09,3.5256550044727746,autumn
New York,2010-11-10,20.22478122709275,autumn
New York,2010-11-11,10.049333880318038,autumn
New York,2010-11-12,16.933146674808725,autumn
New York,2010-11-13,11.814073911418916,autumn
New York,2010-11-14,14.160170299875583,autumn
New York,2010-11-15,13.459850190988337,autumn
New York,2010-11-16,19.44768392180965,autumn
New York,2010-11-17,13.802671695861983,autumn
New York,2010-11-18,8.769781246031016,autumn
New York,2010-11-19,24.33252746218515,autumn
New York,2010-11-20,23.2522986639963,autumn
New York,2010-11-21,8.037446704347248,autumn
New York,2010-11-22,19.133181788395675,autumn
New York,2010-11-23,18.070717281005926,autumn
New York,2010-11-24,8.276794891214575,autumn
New York,2010-11-25,22.689490142655096,autumn
New York,2010-11-26,15.75109578775787,autumn
New York,2010-11-27,19.927822885765558,autumn
New York,2010-11-28,12.524384013424715,autumn
New York,2010-11-29,4.6786131026628635,autumn
New York,2010-11-30,7.0877114940581585,autumn
New York,2010-12-01,-1.433571319505895,winter
New York,2010-12-02,-1.7929621077362412,winter
New York,2010-12-03,8.398512147950695,winter
New York,2010-12-04,-1.8068556065995907,winter
New York,2010-12-05,0.012392715801142673,winter
New York,2010-12-06,3.0104133271779916,winter
New York,2010-12-07,-7.521902747761367,winter
New York,2010-12-08,-7.119756090819234,winter
New York,2010-12-09,1.6387216295908535,winter
New York,2010-12-10,-5.148153995012985,winter
New York,2010-12-11,-1.9114103890746161,winter
New York,2010-12-12,-3.1059468259926994,winter
New York,2010-12-13,-2.224063770383431,winter
New York,2010-12-14,11.41977712249701,winter
New York,2010-12-15,5.903381852399134,winter
New York,2010-12-16,-5.222388941714852,winter
New York,2010-12-17,3.4774443883200874,winter
New York,2010-12-18,-0.5343002610616955,winter
New York,2010-12-19,4.387728304481074,winter
New York,2010-12-20,-4.19450924935033,winter
New York,2010-12-21,-2.698480775704009,winter
New York,2010-12-22,3.8536982359532175,winter
New York,2010-12-23,1.4368423001253556,winter
New York,2010-12-24,-1.0073572300019413,winter
New York,2010-12-25,2.5796209806762604,winter
New York,2010-12-26,-0.0031300767445146677,winter
New York,2010-12-27,6.349241919038773,winter
New York,2010-12-28,5.002372751297076,winter
New York,2010-12-29,0.5745736583026297,winter
New York,2010-12-30,-3.4746298007780285,winter
New York,2010-12-31,11.596952520193131,winter
New York,2011-01-01,8.674459090884808,winter
New York,2011-01-02,-5.798792581747919,winter
New York,2011-01-03,3.0502980653097795,winter
New York,2011-01-04,-5.056082160870259,winter
New York,2011-01-05,2.1871831481109765,winter
New York,2011-01-06,0.29240068958492743,winter
New York,2011-01-07,3.0305276095938223,winter
New York,2011-01-08,-5.769964201810376,winter
New York,2011-01-09,0.18436569516667267,winter
New York,2011-01-10,1.8261665135284892,winter
New York,2011-01-11,1.3399708653120297,winter
New York,2011-01-12,-4.668846126395031,winter
New York,2011-01-13,1.1714361759775092,winter
New York,2011-01-14,-11.021863322510255,winter
New York,2011-01-15,3.7565542081677714,winter
New York,2011-01-16,0.010142509204979935,winter
New York,2011-01-17,-4.034674663815539,winter
New York,2011-01-18,5.763164092270071,winter
New York,2011-01-19,0.7816685216932763,winter
New York,2011-01-20,-11.869162400925351,winter
New York,2011-01-21,1.0227878400826529,winter
New York,2011-01-22,1.018973116795596,winter
New York,2011-01-23,3.036125578361389,winter
New York,2011-01-24,5.695870892181248,winter
New York,2011-01-25,-6.500475759756813,winter
New York,2011-01-26,1.7011835405460505,winter
New York,2011-01-27,2.447861534610689,winter
New York,2011-01-28,14.161789610728093,winter
New York,2011-01-29,-10.467027642563881,winter
New York,2011-01-30,-4.997455244712552,winter
New York,2011-01-31,-2.8780918345054314,winter
New York,2011-02-01,6.367691081194375,winter
New York,2011-02-02,6.039827719082861,winter
New York,2011-02-03,5.195527679810844,winter
New York,2011-02-04,-2.074851925991844,winter
New York,2011-02-05,-5.856861124696779,winter
New York,2011-02-06,3.753733518294765,winter
New York,2011-02-07,-8.89958710229883,winter
New York,2011-02-08,-7.064456127096776,winter
New York,2011-02-09,-12.630745838504609,winter
New York,2011-02-10,-5.144666043749655,winter
New York,2011-02-11,12.404114085706706,winter
New York,2011-02-12,5.57629077868472,winter
New York,2011-02-13,0.9421409944353364,winter
New York,2011-02-14,-0.7623465132644248,winter
New York,2011-02-15,0.034967027477554695,winter
New York,2011-02-16,6.858202998745833,winter
New York,2011-02-17,2.8440113704965397,winter
New York,2011-02-18,1.3468332376911922,winter
New York,2011-02-19,-9.674755750413182,winter
New York,2011-02-20,1.2798000823716147,winter
New York,2011-02-21,4.28030351877243,winter
New York,2011-02-22,5.337105602277755,winter
New York,2011-02-23,-1.8706221893601995,winter
New York,2011-02-24,1.9561352237933913,winter
New York,2011-02-25,-5.065592224744676,winter
New York,2011-02-26,6.490089030424814,winter
New York,2011-02-27,-1.20967969597036,winter
New York,2011-02-28,3.0385870718287706,winter
New York,2011-03-01,8.932197690583536,spring
New York,2011-03-02,17.70962487702961,spring
New York,2011-03-03,10.376417088404988,spring
New York,2011-03-04,16.322254891302016,spring
New York,2011-03-05,11.36966179267608,spring
New York,2011-03-06,13.067903978635975,spring
New York,2011-03-07,5.5037346350614875,spring
New York,2011-03-08,14.105016768023972,spring
New York,2011-03-09,12.094430729931624,spring
New York,2011-03-10,7.519183208833045,spring
New York,2011-03-11,10.732634031236616,spring
New York,2011-03-12,9.527943920042366,spring
New York,2011-03-13,8.195391296135805,spring
New York,2011-03-14,14.33849168757574,spring
New York,2011-03-15,15.765648633383616,spring
New York,2011-03-16,12.668777257644338,spring
New York,2011-03-17,9.16236428106008,spring
New York,2011-03-18,8.06192361680326,spring
New York,2011-03-19,17.237644746423506,spring
New York,2011-03-20,12.607169441658774,spring
New York,2011-03-21,20.29061637066214,spring
New York,2011-03-22,11.041794840409338,spring
New York,2011-03-23,14.55558698372078,spring
New York,2011-03-24,15.61139217662571,spring
New York,2011-03-25,11.940227571912265,spring
New York,2011-03-26,6.386162280835404,spring
New York,2011-03-27,12.349797966079702,spring
New York,2011-03-28,14.830678342222363,spring
New York,2011-03-29,9.599960997771744,spring
New York,2011-03-30,9.199323556899909,spring
New York,2011-03-31,11.476924917680899,spring
New York,2011-04-01,3.0406757728242244,spring
New York,2011-04-02,0.09485973495162803,spring
New York,2011-04-03,10.373852236536312,spring
New York,2011-04-04,16.734456510387812,spring
New York,2011-04-05,10.156091749257241,spring
New York,2011-04-06,9.102619921812025,spring
New York,2011-04-07,14.87612943314463,spring
New York,2011-04-08,16.71083345285426,spring
New York,2011-04-09,12.1453398304818,spring
New York,2011-04-10,16.526739213764515,spring
New York,2011-04-11,15.651598368201931,spring
New York,2011-04-12,10.12520798369238,spring
New York,2011-04-13,22.341718905673886,spring
New York,2011-04-14,3.3666334501534756,spring
New York,2011-04-15,10.935200518681802,spring
New York,2011-04-16,13.531467017179246,spring
New York,2011-04-17,8.819597421243634,spring
New York,2011-04-18,2.6045423497120694,spring
New York,2011-04-19,11.172551935433464,spring
New York,2011-04-20,15.142380284643254,spring
New York,2011-04-21,4.608745705243374,spring
New York,2011-04-22,6.9654524559718105,spring
New York,2011-04-23,18.435106018879694,spring
New York,2011-04-24,10.169893378409256,spring
New York,2011-04-25,7.059517639006583,spring
New York,2011-04-26,2.4028934275834164,spring
New York,2011-04-27,5.443644472322575,spring
New York,2011-04-28,18.67063924559674,spring
New York,2011-04-29,16.0760616708208,spring
New York,2011-04-30,12.305246586659806,spring
New York,2011-05-01,6.862199502029407,spring
New York,2011-05-02,-1.0945737581542154,spring
New York,2011-05-03,10.824697969335862,spring
New York,2011-05-04,9.352519262591176,spring
New York,2011-05-05,15.824261619284911,spring
New York,2011-05-06,11.786229895137508,spring
New York,2011-05-07,14.931456216329966,spring
New York,2011-05-08,10.921059950104054,spring
New York,2011-05-09,-3.4992490459467724,spring
New York,2011-05-10,2.7001028864995105,spring
New York,2011-05-11,10.81624331975652,spring
New York,2011-05-12,5.64618709051334,spring
New York,2011-05-13,10.777645722632734,spring
New York,2011-05-14,9.854727387647577,spring
New York,2011-05-15,13.147918409824399,spring
New York,2011-05-16,12.73198964926487,spring
New York,2011-05-17,13.146113639630183,spring
New York,2011-05-18,17.004513912033662,spring
New York,2011-05-19,17.853810572829882,spring
New York,2011-05-20,4.305563134572779,spring
New York,2011-05-21,3.052123177460391,spring
New York,2011-05-22,18.93865856221673,spring
New York,2011-05-23,15.674294245474947,spring
New York,2011-05-24,17.46480095278337,spring
New York,2011-05-25,5.520137836499267,spring
New York,2011-05-26,19.617529352065915,spring
New York,2011-05-27,-0.7875812282938792,spring
New York,2011-05-28,11.34332109615846,spring
New York,2011-05-29,7.148566404581755,spring
New York,2011-05-30,10.375319941526643,spring
New York,2011-05-31,12.284009086506703,spring
New York,2011-06-01,21.41403902333657,summer
New York,2011-06-02,24.059953502594187,summer
New York,2011-06-03,14.112637996746225,summer
New York,2011-06-04,22.099668249513755,summer
New York,2011-06-05,25.146384985725675,summer
New York,2011-06-06,28.85811227940296,summer
New York,2011-06-07,27.6871244094421,summer
New York,2011-06-08,35.654427426945944,summer
New York,2011-06-09,18.98800019134516,summer
New York,2011-06-10,23.973730382288515,summer
New York,2011-06-11,25.738040227504836,summer
New York,2011-06-12,32.788981874962815,summer
New York,2011-06-13,14.802457031396521,summer
New York,2011-06-14,29.27169783167725,summer
New York,2011-06-15,25.51217998108091,summer
New York,2011-06-16,27.84019492495638,summer
New York,2011-06-17,16.871969174033786,summer
New York,2011-06-18,24.03815225498671,summer
New York,2011-06-19,25.967640998561652,summer
New York,2011-06-20,27.087386268001627,summer
New York,2011-06-21,31.62157295939319,summer
New York,2011-06-22,21.743661484688367,summer
New York,2011-06-23,20.50348519332927,summer
New York,2011-06-24,23.342514791037054,summer
New York,2011-06-25,30.179056913356867,summer
New York,2011-06-26,26.945450098968276,summer
New York,2011-06-27,23.72081497242898,summer
New York,2011-06-28,23.863427501674582,summer
New York,2011-06-29,13.959889285681042,summer
New York,2011-06-30,31.905895070246206,summer
New York,2011-07-01,25.378543289557467,summer
New York,2011-07-02,40.13033482536598,summer
New York,2011-07-03,25.214352516531637,summer
New York,2011-07-04,24.681094723492002,summer
New York,2011-07-05,26.427081775921664,summer
New York,2011-07-06,25.679095806554283,summer
New York,2011-07-07,31.060202340762768,summer
New York,2011-07-08,21.825278074004675,summer
New York,2011-07-09,28.750373041568785,summer
New York,2011-07-10,21.029146036921418,summer
New York,2011-07-11,31.46290730346958,summer
New York,2011-07-12,29.323321089666837,summer
New York,2011-07-13,23.93916259215893,summer
New York,2011-07-14,21.959740098220504,summer
New York,2011-07-15,17.779782641155425,summer
New York,2011-07-16,27.742206793112402,summer
New York,2011-07-17,18.8385838016371,summer
New York,2011-07-18,33.19566657234965,summer
New York,2011-07-19,30.323775922254853,summer
New York,2011-07-20,30.82024184168356,summer
New York,2011-07-21,20.195503492746983,summer
New York,2011-07-22,32.277497352222596,summer
New York,2011-07-23,27.6072791987434,summer
New York,2011-07-24,16.4967220428936,summer
New York,2011-07-25,33.92869740815644,summer
New York,2011-07-26,31.56279940189163,summer
New York,2011-07-27,25.897554924931725,summer
New York,2011-07-28,18.718675341442207,summer
New York,2011-07-29,21.213039863248525,summer
New York,2011-07-30,19.140085185361652,summer
New York,2011-07-31,22.092190540458457,summer
New York,2011-08-01,27.756054302961225,summer
New York,2011-08-02,30.328908366077556,summer
New York,2011-08-03,24.322848525524154,summer
New York,2011-08-04,29.029726154779027,summer
New York,2011-08-05,13.91658287176426,summer
New York,2011-08-06,11.650260984221372,summer
New York,2011-08-07,25.591977287257283,summer
New York,2011-08-08,25.801851547879554,summer
New York,2011-08-09,23.18048148892565,summer
New York,2011-08-10,20.803795028517847,summer
New York,2011-08-11,31.024765196809618,summer
New York,2011-08-12,33.82381825339009,summer
New York,2011-08-13,19.743406424757314,summer
New York,2011-08-14,29.68138829099923,summer
New York,2011-08-15,17.10714516950659,summer
New York,2011-08-16,21.52299717077713,summer
New York,2011-08-17,30.08465713125272,summer
New York,2011-08-18,20.85491363249515,summer
New York,2011-08-19,36.39394943864997,summer
New York,2011-08-20,15.356972561344476,summer
New York,2011-08-21,32.804410482161124,summer
New York,2011-08-22,29.080178074666705,summer
New York,2011-08-23,34.36482516311325,summer
New York,2011-08-24,22.029728600940725,summer
New York,2011-08-25,24.07750399268612,summer
New York,2011-08-26,32.98065450063901,summer
New York,2011-08-27,31.47176081189943,summer
New York,2011-08-28,29.894828351920378,summer
New York,2011-08-29,28.440544068792114,summer
New York,2011-08-30,31.930202703254626,summer
New York,2011-08-31,16.30366826900501,summer
New York,2011-09-01,17.744403188838607,autumn
New York,2011-09-02,20.29872336670882,autumn
New York,2011-09-03,21.708368224974322,autumn
New York,2011-09-04,7.302678467727233,autumn
New York,2011-09-05,21.00347474269678,autumn
New York,2011-09-06,20.11660947190004,autumn
New York,2011-09-07,6.927868406320698,autumn
New York,2011-09-08,15.678448116903459,autumn
New York,2011-09-09,22.695104700982938,autumn
New York,2011-09-10,12.574089834849554,autumn
New York,2011-09-11,20.549831517153162,autumn
New York,2011-09-12,21.57882529563551,autumn
New York,2011-09-13,8.091850775240932,autumn
New York,2011-09-14,14.741504382242852,autumn
New York,2011-09-15,12.342473136595213,autumn
New York,2011-09-16,19.690280328444587,autumn
New York,2011-09-17,13.757923809774878,autumn
New York,2011-09-18,20.133495715795988,autumn
New York,2011-09-19,15.606067393709091,autumn
New York,2011-09-20,25.53727300740733,autumn
New York,2011-09-21,8.254584763931186,autumn
New York,2011-09-22,8.860185471266963,autumn
New York,2011-09-23,14.441439343645312,autumn
New York,2011-09-24,9.988487850573495,autumn
New York,2011-09-25,10.192606111507885,autumn
New York,2011-09-26,14.82578535628966,autumn
New York,2011-09-27,13.735813185624487,autumn
New York,2011-09-28,20.29602331298608,autumn
New York,2011-09-29,19.37470663429033,autumn
New York,2011-09-30,13.352756727844417,autumn
New York,2011-10-01,19.09348084028784,autumn
New York,2011-10-02,10.941837361989107,autumn
New York,2011-10-03,15.265756624771925,autumn
New York,2011-10-04,13.918972847277415,autumn
New York,2011-10-05,18.433807205079628,autumn
New York,2011-10-06,13.466203133077347,autumn
New York,2011-10-07,11.140835485335458,autumn
New York,2011-10-08,5.883807001582843,autumn
New York,2011-10-09,10.989354913685768,autumn
New York,2011-10-10,4.588783662103882,autumn
New York,2011-10-11,14.621479013714586,autumn
New York,2011-10-12,10.856260800456358,autumn
New York,2011-10-13,17.339187641017677,autumn
